"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"599",0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15,0,4,9,0,0,3,2,0,0
"600",2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15,0,4,9,0,0,3,2,0
"601",0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15,0,4,9,0,0,3,2
"602",0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15,0,4,9,0,0,3
"603",0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15,0,4,9,0,0
"604",1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15,0,4,9,0
"605",0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15,0,4,9
"606",0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15,0,4
"607",2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15,0
"608",0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0,15
"609",0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0,0
"610",0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1,0
"611",0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0,1
"612",1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3,0
"613",0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0,3
"614",0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1,0
"615",1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0,1
"616",0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8,0
"617",0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0,8
"618",6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11,0
"619",0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,11
"620",0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0
"621",0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0
"622",0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1
"623",0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0
"624",0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1,0
"625",0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,1
"626",0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0
"627",0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0
"628",0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0
"629",0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2
"630",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0
"631",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0
"632",2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0
"633",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0,1
"634",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0,0
"635",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2,0
"636",9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0,2
"637",0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,0
"638",0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0
"639",0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0
"640",0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0
"641",13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1
"642",3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
"643",0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0
"644",0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
"645",5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"646",6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"647",0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"648",0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"649",3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"650",6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"651",0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"652",0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0
"653",0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0
"654",7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0
"655",0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0
"656",0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0,0
"657",0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0,0
"658",0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0,0
"659",3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0,0
"660",0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2,0
"661",0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0,2
"662",0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0,0
"663",0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0,0
"664",2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9,0
"665",1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0,9
"666",0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0,0
"667",0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0,0
"668",0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0,0
"669",0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13,0
"670",0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3,13
"671",6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0,3
"672",0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0,0
"673",1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5,0
"674",0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6,5
"675",0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0,6
"676",0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0,0
"677",0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,0
"678",0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3
"679",0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0,6
"680",0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0,0
"681",0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0,0
"682",0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7,0
"683",0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,7
"684",0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0
"685",1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0
"686",3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0,0
"687",0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3,0
"688",0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,3
"689",0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0
"690",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0,0
"691",0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0,0
"692",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2,0
"693",2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,2
"694",0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1
"695",0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
"696",0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
"697",0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
"698",1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0
"699",0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
"700",0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"701",2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"702",1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
"703",0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
"704",0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
"705",0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"706",0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
"707",7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
"708",0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0
"709",0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0
"710",0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0
"711",0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0
"712",1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0
"713",0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,0
"714",0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1
"715",0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
"716",0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0
"717",0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0
"718",0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0
"719",3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0
"720",0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0
"721",0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0
"722",2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0,2
"723",0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0,0
"724",0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0,0
"725",0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0,0
"726",0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1,0
"727",0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0,1
"728",0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0,0
"729",0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2,0
"730",9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,2
"731",0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1
"732",0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0
"733",0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0
"734",0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0,0
"735",0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7,0
"736",0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,7
"737",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0
"738",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0
"739",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0
"740",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0
"741",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1
"742",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
"743",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
"744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0
"745",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0,0
"746",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0,0
"747",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3,0
"748",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,3
"749",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0
"750",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0
"751",1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2
"752",0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"753",1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"754",0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"755",1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"756",4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"757",0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"758",13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"759",1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"760",0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761",12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"762",7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"763",0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"764",0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"765",0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"766",8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"767",10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
"768",3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0
"769",5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0
"770",0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0
"771",0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0,0
"772",0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0,0
"773",0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3,0
"774",0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0,3
"775",0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0,0
"776",2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0,0
"777",0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0,0
"778",0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0,0
"779",0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1,0
"780",0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0,1
"781",1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1,0
"782",0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0,1
"783",3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1,0
"784",0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4,1
"785",0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0,4
"786",5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13,0
"787",0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1,13
"788",0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0,1
"789",0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12,0
"790",7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7,12
"791",0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0,7
"792",1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0,0
"793",2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0,0
"794",1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8,0
"795",0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10,8
"796",0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3,10
"797",13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5,3
"798",7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,5
"799",0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0
