"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"800",0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0
"801",0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0,0
"802",0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0,0
"803",1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,0
"804",0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0
"805",0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0,2
"806",0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0,0
"807",1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0,0
"808",0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0,0
"809",0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1,0
"810",0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0,1
"811",0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3,0
"812",6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0,3
"813",0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0,0
"814",0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5,0
"815",0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0,5
"816",0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0,0
"817",0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0,0
"818",1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7,0
"819",0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0,7
"820",0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1,0
"821",0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2,1
"822",0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1,2
"823",2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0,1
"824",0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0,0
"825",0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13,0
"826",0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7,13
"827",0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,7
"828",0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0
"829",4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0
"830",1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0
"831",2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0
"832",0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1
"833",0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"834",0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0
"835",0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0
"836",0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1
"837",0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0
"838",12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0
"839",0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,0
"840",4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0
"841",0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6
"842",0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
"843",0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
"844",0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"845",0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0,0
"846",0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1,0
"847",0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0,1
"848",0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0,0
"849",0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,0
"850",0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0
"851",1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0
"852",0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2
"853",0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0,0
"854",0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0,0
"855",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0,0
"856",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0,0
"857",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4,0
"858",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1,4
"859",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2,1
"860",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,2
"861",0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0
"862",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0
"863",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0
"864",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0
"865",3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0
"866",7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0
"867",0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,12
"868",1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
"869",0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"870",0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"871",2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"872",0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"873",0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"874",0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
"875",0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
"876",0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"877",0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
"878",1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
"879",0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
"880",2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"881",11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0
"882",0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0,0
"883",0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0,0
"884",1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0,0
"885",0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2,0
"886",1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0,2
"887",0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0,0
"888",0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0,0
"889",0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0,0
"890",1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0,0
"891",2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0,0
"892",0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0,0
"893",0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3,0
"894",0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7,3
"895",1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0,7
"896",0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1,0
"897",0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0,1
"898",1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0,0
"899",0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2,0
"900",0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0,2
"901",1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0,0
"902",0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0,0
"903",0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0,0
"904",0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0,0
"905",0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0,0
"906",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1,0
"907",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0,1
"908",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2,0
"909",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11,2
"910",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,11
"911",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0
"912",8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0
"913",6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1
"914",0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0
"915",7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1
"916",0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0
"917",0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0
"918",3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1,0
"919",0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,1
"920",2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2
"921",0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"922",0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"923",0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"924",0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"925",0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"926",0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"927",1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"928",0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0
"929",0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0
"930",0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0,1
"931",7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0,0
"932",7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0,0
"933",0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0,0
"934",0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0,0
"935",0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0,0
"936",0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0,0
"937",1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0,0
"938",3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0,0
"939",0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0,0
"940",0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8,0
"941",0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6,8
"942",0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0,6
"943",0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7,0
"944",0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,7
"945",0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0
"946",1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3,0
"947",0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0,3
"948",0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2,0
"949",0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,2
"950",0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0
"951",0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0
"952",0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0
"953",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0,0
"954",12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0,0
"955",1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1,0
"956",8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0,1
"957",5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0,0
"958",1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0,0
"959",6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7,0
"960",1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7,7
"961",0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,7
"962",0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0
"963",0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0
"964",0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0
"965",0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0
"966",13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
"967",0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"968",0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"969",0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"970",12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0
"971",11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0,0
"972",0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0,0
"973",13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0,0
"974",0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1,0
"975",0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0,1
"976",0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0,0
"977",0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0,0
"978",0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0,0
"979",0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0,0
"980",1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0,0
"981",0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0,0
"982",0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12,0
"983",0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1,12
"984",0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8,1
"985",1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5,8
"986",0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1,5
"987",0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6,1
"988",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1,6
"989",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0,1
"990",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0,0
"991",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0,0
"992",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0,0
"993",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0,0
"994",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13,0
"995",5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0,13
"996",0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0,0
"997",0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0,0
"998",0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12,0
"999",0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11,12
"1000",0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,11
